age,apps,first_name,full_name,height,last_name,played_positions,position,ranking,rating,team_name,team_region_name,weight
27,1,Thorgan,Thorgan Hazard,175,Hazard,-FW-MC-ML-MR-,Midfielder,1197,6.38,Borussia Dortmund,Germany,71
24,5,Simon,Simon Banza,189,Banza,,Forward,1198,6.378,Lens,France,77
25,3,Kingsley,Kingsley Ehizibue,189,Ehizibue,-DR-MR-,Defender,1199,6.376666666666666,FC Koln,Germany,78
25,3,Nathan,Nathan Aké,180,Aké,-DC-DL-DMC-,Defender,1200,6.376666666666666,Manchester City,England,75
21,4,Dario,Dario Maresic,183,Maresic,,Defender,1201,6.375,Reims,France,74
26,4,Iñaki,Iñaki Williams,186,Williams,-AMC-AML-AMR-FW-,Forward,1202,6.375,Athletic Bilbao,Spain,78
32,2,Ivan,Ivan Radovanovic,186,Radovanovic,-DMC-,Midfielder,1203,6.375,Genoa,Italy,80
18,2,Kays,Kays Ruiz-Atil,0,Ruiz-Atil,,Midfielder,1204,6.375,Paris Saint-Germain,France,0
23,4,Quentin,Quentin Boisgard,174,Boisgard,-AMC-,Midfielder,1205,6.375,Lorient,France,75
29,5,Deyverson Brum,Deyverson,185,Silva Acosta,-FW-,Forward,1206,6.374,Deportivo Alaves,Spain,78
27,3,Patricio,Patric,184,Gabarrón Gil,-DC-DR-MR-,Defender,1207,6.373333333333334,Lazio,Italy,72
30,3,Rafael,Rafael Czichos,187,Czichos,-DC-,Defender,1208,6.373333333333334,FC Koln,Germany,86
29,4,Rodrigo,Rodrigo Moreno,182,Moreno,-FW-MC-ML-MR-,Forward,1209,6.370000000000001,Leeds,England,77
30,1,Vasco,Vasco Regini,185,Regini,-DC-DL-,Defender,1210,6.37,Sampdoria,Italy,79
25,2,Alessandro,Alessandro Deiola,189,Deiola,-MC-,Midfielder,1211,6.369999999999999,Spezia,Italy,85
28,6,Ui-Jo,Hwang Ui-Jo,184,Hwang,-AMC-AML-AMR-,Forward,1212,6.368333333333333,Bordeaux,France,73
29,3,Roger,Roger Martí,179,Martí,-FW-,Forward,1213,6.366666666666667,Levante,Spain,74
19,5,Takefusa,Takefusa Kubo,173,Kubo,-AMC-AMR-,Midfielder,1214,6.366,Villarreal,Spain,67
24,6,Lassana,Lassana Coulibaly,183,Coulibaly,-MC-,Midfielder,1215,6.364999999999999,Angers,France,77
23,4,Pape Cheikh,Pape Cheikh Diop Gueye,180,Diop Gueye,-DMC-,Midfielder,1216,6.364999999999999,Dijon,France,68
26,4,Javier,Javier Manquillo,178,Manquillo,-DL-DR-MR-,Defender,1217,6.3625,Newcastle United,England,76
25,1,Kasim,Kasim Adams,190,Adams,-DC-,Defender,1218,6.36,Hoffenheim,Germany,86
31,1,Sergio,Sergio León,178,León,-FW-,Forward,1219,6.36,Levante,Spain,73
32,5,Takashi,Takashi Inui,169,Inui,-AMC-AML-AMR-,Midfielder,1220,6.36,Eibar,Spain,59
25,2,Bryan,Bryan Cristante,186,Cristante,-MC-,Midfielder,1221,6.359999999999999,Roma,Italy,80
27,3,Paul,Paul Pogba,191,Pogba,-MC-,Midfielder,1222,6.359999999999999,Manchester United,England,84
31,3,Stefano,Stefano Okaka,186,Okaka,-FW-,Forward,1223,6.359999999999999,Udinese,Italy,82
27,3,Timo,Timo Horn,192,Horn,-GK-,Goalkeeper,1224,6.359999999999999,FC Koln,Germany,90
22,3,Tom,Tom Davies,180,Davies,-MC-,Midfielder,1225,6.359999999999999,Everton,England,70
30,5,Valère,Valère Germain,180,Germain,-AML-AMR-FW-,Forward,1226,6.359999999999999,Marseille,France,73
26,5,Julien,Julien Laporte,185,Laporte,-DC-,Defender,1227,6.358,Lorient,France,82
27,3,Alireza,Alireza Jahanbakhsh,180,Jahanbakhsh,-AMC-AML-AMR-,Forward,1228,6.3566666666666665,Brighton,England,76
30,3,Lukás,Lukás Hrádecky,192,Hrádecky,-GK-,Goalkeeper,1229,6.3566666666666665,Bayer Leverkusen,Germany,82
23,5,Federico,Fede San Emeterio,174,San Emeterio Díaz,-DMC-,Midfielder,1230,6.356,Real Valladolid,Spain,68
30,5,Stefan,Stefan Mitrovic,189,Mitrovic,-DC-,Defender,1231,6.356,Strasbourg,France,84
21,4,Eddie,Eddie Nketiah,175,Nketiah,-FW-,Forward,1232,6.355,Arsenal,England,72
25,4,Ignacio,Nacho Vidal,180,Vidal Miralles,-DR-,Defender,1233,6.355,Osasuna,Spain,75
26,2,Jack,Jack O'Connell,190,O'Connell,-DC-,Defender,1234,6.355,Sheffield United,England,85
19,3,Sinaly,Sinaly Diomande,0,Diomande,,Defender,1235,6.353333333333334,Lyon,France,0
27,4,Sam,Sam Johnstone,193,Johnstone,-GK-,Goalkeeper,1236,6.352499999999999,West Bromwich Albion,England,85
23,3,Jeremiah,Jeremiah St. Juste,184,St. Juste,-DC-DMC-DR-,Defender,1237,6.3500000000000005,Mainz 05,Germany,74
27,3,Rade,Rade Krunic,184,Krunic,-AMC-,Midfielder,1238,6.3500000000000005,AC Milan,Italy,74
23,2,Alpha,Alpha Sissoko,178,Sissoko,,Defender,1239,6.35,Saint-Etienne,France,68
19,1,Bryan,Bryan Gil,175,Gil,,Forward,1240,6.35,Sevilla,Spain,60
23,2,Issa,Issa Diop,194,Diop,-DC-,Defender,1241,6.35,West Ham,England,92
26,4,Ivan,Ivan Cavaleiro,175,Cavaleiro,-AMC-AML-AMR-FW-,Forward,1242,6.35,Fulham,England,73
25,2,Jacob,Jacob Laursen,179,Laursen,,Defender,1243,6.35,Arminia Bielefeld,Germany,76
28,4,Jeison,Jeison Murillo,182,Murillo,-DC-,Defender,1244,6.35,Celta Vigo,Spain,78
21,1,Nassim,Nassim Boujellab,182,Boujellab,-AMC-,Midfielder,1245,6.35,Schalke 04,Germany,77
25,3,Ellyes,Ellyes Skhiri,185,Skhiri,-DMC-,Midfielder,1246,6.349999999999999,FC Koln,Germany,73
30,6,Damien,Damien Le Tallec,187,Le Tallec,-DC-DMC-,Midfielder,1247,6.348333333333333,Montpellier,France,80
21,4,Dara,Dara O'Shea,188,O'Shea,-DC-DR-,Defender,1248,6.3475,West Bromwich Albion,England,0
26,4,John,John Lundstram,181,Lundstram,-DMC-,Midfielder,1249,6.347499999999999,Sheffield United,England,74
24,3,Joachim,Joachim Andersen,192,Andersen,-DC-,Defender,1250,6.346666666666667,Lyon,France,90
25,3,Luke,Luke Shaw,185,Shaw,-DC-DL-ML-,Defender,1251,6.346666666666667,Manchester United,England,75
33,2,Salvatore,Salvatore Sirigu,192,Sirigu,-GK-,Goalkeeper,1252,6.345,Torino,Italy,80
18,5,Ander,Ander Barrenetxea,178,Barrenetxea,-AML-,Forward,1253,6.344000000000001,Real Sociedad,Spain,75
26,6,Alexander,Alexander Djiku,182,Djiku,-DC-DMC-DR-,Defender,1254,6.343333333333334,Strasbourg,France,81
26,6,Haris,Haris Belkebla,177,Belkebla,-DMC-,Midfielder,1255,6.343333333333334,Brest,France,68
29,3,Thomas,Thomas Monconduit,184,Monconduit,-DMC-,Midfielder,1256,6.343333333333334,Lorient,France,83
26,3,Yannick,Yannick Gerhardt,184,Gerhardt,-DL-MC-ML-,Midfielder,1257,6.343333333333334,Wolfsburg,Germany,81
27,4,Bobby,Bobby De Cordova-Reid,170,De Cordova-Reid,-FW-MC-ML-,Forward,1258,6.342499999999999,Fulham,England,68
22,2,Aaron,Aaron Wan-Bissaka,183,Wan-Bissaka,-DR-MR-,Defender,1259,6.34,Manchester United,England,72
30,3,Alessandro,Alessandro Tuia,185,Tuia,,Defender,1260,6.34,Benevento,Italy,78
26,1,Gastón,Gastón Silva,185,Silva,-DC-DL-ML-,Defender,1261,6.34,SD Huesca,Spain,74
26,2,Ross,Ross Barkley,189,Barkley,-MC-ML-MR-,Midfielder,1262,6.34,Chelsea,England,76
19,2,Tanguy,Tanguy Coulibaly,175,Coulibaly,,Midfielder,1263,6.34,VfB Stuttgart,Germany,72
29,1,Thiago,Thiago,174,Alcántara do Nascimento,-MC-,Midfielder,1264,6.34,Liverpool,England,70
27,3,Davy,Davy Klaassen,179,Klaassen,-MC-ML-,Midfielder,1265,6.336666666666667,Werder Bremen,Germany,70
23,3,Fredrik,Fredrik Jensen,183,Jensen,-AMC-,Midfielder,1266,6.336666666666666,Augsburg,Germany,81
25,3,Niklas,Niklas Stark,190,Stark,-DC-DMC-,Defender,1267,6.336666666666666,Hertha Berlin,Germany,88
25,2,Alejandro,Alex Berenguer,175,Berenguer Remiro,-DL-DR-FW-MC-ML-,Forward,1268,6.335,Torino,Italy,73
19,2,Ivan,Ivan Ilic,185,Ilic,,Midfielder,1269,6.335,Verona,Italy,78
24,2,Juan,Juan Ramos,180,Ramos,,Defender,1270,6.335,Spezia,Italy,72
23,5,Iván,Iván Villar,183,Villar,-GK-,Goalkeeper,1271,6.333999999999999,Celta Vigo,Spain,76
20,3,Dusan,Dusan Vlahovic,190,Vlahovic,-FW-,Forward,1272,6.333333333333333,Fiorentina,Italy,75
33,3,Lucas Pezzini,Lucas Leiva,179,Leiva,-DC-MC-,Midfielder,1273,6.333333333333333,Lazio,Italy,74
31,3,Marco,Marco Reus,180,Reus,-FW-MC-ML-MR-,Forward,1274,6.333333333333333,Borussia Dortmund,Germany,71
29,4,Marcos Mauro,Marcos Mauro,190,López Gutiérrez,,Defender,1275,6.3325,Cadiz,Spain,84
21,3,Reece,Reece Oxford,190,Oxford,-DC-DMC-,Midfielder,1276,6.330000000000001,Augsburg,Germany,86
27,1,Álvaro,Álvaro Morata,190,Morata,-AML-FW-,Forward,1277,6.33,Juventus,Italy,84
26,1,Aymeric,Aymeric Laporte,191,Laporte,-DC-DL-,Defender,1278,6.33,Manchester City,England,86
19,5,Jonathan,Jonathan Panzo,185,Panzo,-DC-,Defender,1279,6.33,Dijon,France,0
25,4,Naby,Naby Keita,172,Keita,-MC-,Midfielder,1280,6.33,Liverpool,England,64
30,1,Petar,Petar Skuletic,192,Skuletic,-FW-,Forward,1281,6.33,Montpellier,France,89
26,2,Riccardo,Riccardo Improta,179,Improta,,Forward,1282,6.33,Benevento,Italy,73
31,3,Ivan,Ivan Perisic,186,Perisic,-AMC-AML-AMR-,Midfielder,1283,6.326666666666667,Inter,Italy,80
29,3,John,John Fleck,170,Fleck,-MC-,Midfielder,1284,6.326666666666667,Sheffield United,England,72
24,5,Tinotenda,Tinotenda Kadewere,183,Kadewere,-FW-,Forward,1285,6.3260000000000005,Lyon,France,72
28,3,Carlos,Carlos Clerc,182,Clerc,-DL-ML-,Defender,1286,6.323333333333333,Levante,Spain,72
27,3,Charlie,Charlie Taylor,176,Taylor,-DL-ML-,Defender,1287,6.323333333333333,Burnley,England,70
29,3,Tom,Tom Cairney,186,Cairney,-MC-MR-,Midfielder,1288,6.323333333333333,Fulham,England,84
23,2,Amadou,Amadou Diawara,183,Diawara,-DMC-,Midfielder,1289,6.32,Roma,Italy,75
21,1,Andrea,Andrea Danzi,175,Danzi,-MC-,Midfielder,1290,6.32,Verona,Italy,0
23,4,Anthony,Anthony Caci,186,Caci,-DC-DL-ML-,Defender,1291,6.32,Strasbourg,France,74
23,3,Brais,Brais Méndez,187,Méndez,-AMC-AMR-,Midfielder,1292,6.32,Celta Vigo,Spain,76
22,2,Fabian,Fabian Kunze,190,Kunze,,Midfielder,1293,6.32,Arminia Bielefeld,Germany,76
22,1,Kevin,Kevin Rüegg,173,Rüegg,,Midfielder,1294,6.32,Verona,Italy,77
21,1,Lucas,Tuta,184,Silva Melo,,Defender,1295,6.32,Eintracht Frankfurt,Germany,75
30,3,Matteo,Matteo Darmian,182,Darmian,-DC-DL-DR-ML-MR-,Defender,1296,6.32,Parma Calcio 1913,Italy,70
26,4,Sébastien,Sébastien Haller,190,Haller,-FW-,Forward,1297,6.32,West Ham,England,82
23,4,Bingourou,Bingourou Kamara,196,Kamara,-GK-,Goalkeeper,1298,6.317500000000001,Strasbourg,France,92
27,3,Juan,Juan Bernat,177,Bernat,-DL-MC-ML-,Defender,1299,6.316666666666666,Paris Saint-Germain,France,67
27,2,Joseph Alfred,Joseph Alfred Duncan,178,Duncan,-DMC-,Midfielder,1300,6.3149999999999995,Fiorentina,Italy,78
22,5,Colin,Colin Dagba,170,Dagba,-DR-,Defender,1301,6.314,Paris Saint-Germain,France,62
29,5,Lionel,Lionel Carole,182,Carole,-DL-ML-,Defender,1302,6.314,Strasbourg,France,79
24,5,Aníbal,Aníbal Chalá,178,Chalá,,Defender,1303,6.313999999999999,Dijon,France,70
19,5,Willem,Willem Geubbels,185,Geubbels,,Forward,1304,6.312,Monaco,France,72
41,2,Alberto,Alberto Cifuentes,189,Cifuentes,,Goalkeeper,1305,6.3100000000000005,Cadiz,Spain,80
28,2,Bouna,Bouna Sarr,177,Sarr,-DR-MC-ML-MR-,Defender,1306,6.3100000000000005,Marseille,France,65
30,2,Marvin,Marvin Zeegelaar,186,Zeegelaar,-DL-ML-,Defender,1307,6.3100000000000005,Udinese,Italy,84
29,1,Álvaro,Álvaro Giménez,183,Giménez,-FW-,Forward,1308,6.31,Cadiz,Spain,83
28,3,Federico,Federico Ceccherini,186,Ceccherini,-DC-,Defender,1309,6.31,Fiorentina,Italy,72
33,3,Martín,Martín Cáceres,180,Cáceres,-DC-DL-DR-MR-,Defender,1310,6.31,Fiorentina,Italy,78
22,6,Dereck,Dereck Kutesa,176,Kutesa,-AMR-,Midfielder,1311,6.308333333333334,Reims,France,67
32,4,Adam,Adam Lallana,172,Lallana,-AMC-AML-AMR-,Midfielder,1312,6.3075,Brighton,England,73
20,6,Andy,Andy Pelmard,180,Pelmard,-DC-,Defender,1313,6.3066666666666675,Nice,France,69
23,3,Javier,Javier Ontiveros,170,Ontiveros,-AML-AMR-,Midfielder,1314,6.3066666666666675,SD Huesca,Spain,75
23,3,Jesús,Jesús Vallejo,184,Vallejo,-DC-,Defender,1315,6.3066666666666675,Granada,Spain,79
22,2,Dimitris,Dimitris Limnios,180,Limnios,-AMR-,Midfielder,1316,6.305,FC Koln,Germany,71
23,2,Iñigo,Iñigo Córdoba,180,Córdoba,-AML-,Midfielder,1317,6.305,Athletic Bilbao,Spain,76
30,3,Artur,Artur Ionita,186,Ionita,-AMC-,Midfielder,1318,6.303333333333334,Benevento,Italy,75
25,3,Kaan,Kaan Ayhan,184,Ayhan,-DC-DMC-,Defender,1319,6.303333333333334,Sassuolo,Italy,84
23,3,Sam,Sam Lammers,189,Lammers,-FW-,Forward,1320,6.303333333333334,Atalanta,Italy,77
22,4,Eberechi,Eberechi Eze,0,Eze,-AMC-AML-AMR-,Midfielder,1321,6.3025,Crystal Palace,England,0
32,3,Kamil,Kamil Glik,190,Glik,-DC-,Defender,1322,6.300000000000001,Benevento,Italy,80
23,3,Ainsley,Ainsley Maitland-Niles,177,Maitland-Niles,-DL-DR-MC-ML-MR-,Midfielder,1323,6.3,Arsenal,England,71
28,1,Fabian,Fabian Schär,188,Schär,-DC-,Defender,1324,6.3,Newcastle United,England,84
17,3,Pedro,Pedri,174,González,,Midfielder,1325,6.3,Barcelona,Spain,60
24,3,Philipp,Philipp Lienhart,189,Lienhart,-DC-,Defender,1326,6.3,Freiburg,Germany,83
26,3,Tommaso,Tommaso Augello,180,Augello,-DL-,Defender,1327,6.3,Sampdoria,Italy,70
29,5,Sergio,Sergi Guardiola,184,Guardiola Navarro,-FW-,Forward,1328,6.298,Real Valladolid,Spain,78
27,4,Iker,Iker Muniain,170,Muniain,-AMC-AML-AMR-,Forward,1329,6.2975,Athletic Bilbao,Spain,65
24,3,Nahitan,Nahitan Nández,172,Nández,-DMC-MR-,Midfielder,1330,6.296666666666667,Cagliari,Italy,70
21,5,Zaydou,Zaydou Youssouf,182,Youssouf,-AMC-AMR-,Midfielder,1331,6.296,Saint-Etienne,France,81
23,2,Rodrigo,Rodrigo Bentancur,187,Bentancur,-MC-,Midfielder,1332,6.295,Juventus,Italy,72
30,2,Sergi,Sergi Enrich,181,Enrich,-FW-,Forward,1333,6.295,Eibar,Spain,77
30,2,Tolgay,Tolgay Arslan,180,Arslan,-MC-,Midfielder,1334,6.295,Udinese,Italy,77
21,3,Francisco,Fran Beltrán,170,Beltrán,-DMC-,Midfielder,1335,6.293333333333333,Celta Vigo,Spain,66
24,3,Lukas,Lukas Klostermann,187,Klostermann,-DC-DL-DR-MR-,Defender,1336,6.293333333333333,RasenBallsport Leipzig,Germany,88
34,3,Manuel,Manuel Neuer,193,Neuer,-GK-,Goalkeeper,1337,6.293333333333333,Bayern Munich,Germany,92
33,5,Andrés,Andrés Fernández,187,Fernández,-GK-,Goalkeeper,1338,6.292,SD Huesca,Spain,82
29,5,Ambroise,Ambroise Oyongo,176,Oyongo,-DL-DR-ML-,Defender,1339,6.290000000000001,Montpellier,France,70
28,3,Bartosz,Bartosz Bereszynski,183,Bereszynski,-DC-DR-,Defender,1340,6.29,Sampdoria,Italy,77
27,4,Dimitri,Dimitri Foulquier,183,Foulquier,-DL-DR-MR-,Defender,1341,6.29,Granada,Spain,72
29,3,Luigi,Luigi Sepe,191,Sepe,-GK-,Goalkeeper,1342,6.29,Parma Calcio 1913,Italy,90
20,1,Marvin Olawale,Marvin Park,0,Akinlabi Park,,Midfielder,1343,6.29,Real Madrid,Spain,0
28,5,Renaud,Renaud Emond,185,Emond,-FW-,Forward,1344,6.287999999999999,Nantes,France,76
23,2,Enock,Enock Kwateng,183,Kwateng,-DR-MR-,Defender,1345,6.285,Bordeaux,France,75
18,2,Ki-Jana,Ki-Jana Hoever,180,Hoever,,Defender,1346,6.285,Wolverhampton Wanderers,England,65
36,2,Thiago Emiliano,Thiago Silva,183,da Silva,-DC-,Defender,1347,6.285,Chelsea,England,79
26,6,Abdoul Kader,Abdoul Kader Bamba,0,Bamba,-AML-AMR-,Forward,1348,6.283333333333332,Nantes,France,0
32,4,Iñigo,Iñigo Pérez,178,Pérez,-DL-MC-ML-,Midfielder,1349,6.282500000000001,Osasuna,Spain,74
23,4,Javier,Javi Sánchez,186,Sánchez de Felipe,-DC-,Defender,1350,6.282500000000001,Real Valladolid,Spain,71
26,1,Alan,Alan Empereur,186,Empereur,-DC-,Defender,1351,6.28,Verona,Italy,82
19,3,Borja,Borja Sainz,178,Sainz,,Midfielder,1352,6.28,Deportivo Alaves,Spain,75
30,6,Jonas,Jonas Martin,184,Martin,-MC-ML-,Midfielder,1353,6.28,Rennes,France,77
24,1,Leonardo,Léo Duarte,183,Campos Duarte da Silva,-DC-,Defender,1354,6.28,AC Milan,Italy,76
22,2,Ridle,Ridle Baku,176,Baku,-DMC-DR-MR-,Midfielder,1355,6.28,Mainz 05,Germany,72
27,1,Sead,Sead Kolasinac,183,Kolasinac,-DC-DL-ML-,Defender,1356,6.28,Arsenal,England,85
28,3,Yoshinori,Yoshinori Muto,178,Muto,-FW-,Forward,1357,6.28,Eibar,Spain,72
23,5,Mathieu,Mathieu Cafaro,170,Cafaro,-AMC-AML-AMR-,Midfielder,1358,6.276000000000001,Reims,France,60
29,2,Jonathan,Jony,179,Rodríguez Menéndez,-ML-MR-,Forward,1359,6.275,Osasuna,Spain,76
27,2,Stefano,Stefano Denswil,188,Denswil,-DC-DL-,Defender,1360,6.275,Bologna,Italy,81
30,5,Darío,Darío Benedetto,177,Benedetto,-FW-,Forward,1361,6.274000000000001,Marseille,France,75
27,5,Filip,Filip Malbasic,182,Malbasic,,Forward,1362,6.274,Cadiz,Spain,79
27,3,Christian,Christian Günter,185,Günter,-DL-ML-,Defender,1363,6.273333333333333,Freiburg,Germany,86
19,3,Mason,Mason Greenwood,181,Greenwood,-AMR-FW-,Forward,1364,6.273333333333333,Manchester United,England,70
29,5,Jordan,Jordan Marié,177,Marié,-DMC-,Midfielder,1365,6.272,Dijon,France,73
20,6,Ismael,Ismael Boura,173,Boura,,Defender,1366,6.271666666666667,Lens,France,68
27,6,Valon,Valon Berisha,176,Berisha,-AMC-,Midfielder,1367,6.271666666666667,Reims,France,70
26,6,Paul,Paul Nardi,187,Nardi,-GK-,Goalkeeper,1368,6.271666666666666,Lorient,France,77
23,1,Aarón,Aarón Martín,178,Martín,-DL-ML-,Defender,1369,6.27,Mainz 05,Germany,68
34,1,Christian,Christian Fuchs,187,Fuchs,-DC-DL-ML-,Defender,1370,6.27,Leicester,England,89
24,2,Hee-Chan,Hee-Chan Hwang,177,Hwang,-AML-FW-,Forward,1371,6.27,RasenBallsport Leipzig,Germany,77
23,3,Marcos André,Marcos de Sousa,184,de Sousa Mendonça,,Forward,1372,6.27,Real Valladolid,Spain,78
30,2,Miralem,Miralem Pjanic,178,Pjanic,-MC-,Midfielder,1373,6.27,Barcelona,Spain,72
29,4,Néstor,Néstor Araújo,188,Araújo,-DC-,Defender,1374,6.27,Celta Vigo,Spain,87
18,1,Nick,Nick Woltemade,198,Woltemade,,Forward,1375,6.27,Werder Bremen,Germany,75
23,1,Ousmane,Ousmane Dembélé,178,Dembélé,-AMC-AML-AMR-,Forward,1376,6.27,Barcelona,Spain,67
32,1,Radja,Radja Nainggolan,176,Nainggolan,-MC-,Midfielder,1377,6.27,Inter,Italy,65
25,3,Stefano,Stefano Sensi,168,Sensi,-AMC-,Midfielder,1378,6.27,Inter,Italy,62
34,4,Roberto,Roberto Jiménez,192,Jiménez,-GK-,Goalkeeper,1379,6.2675,Real Valladolid,Spain,94
22,3,Aymen,Aymen Barkok,188,Barkok,-AMC-,Midfielder,1380,6.266666666666667,Eintracht Frankfurt,Germany,78
29,3,Lukasz,Lukasz Skorupski,187,Skorupski,-GK-,Goalkeeper,1381,6.266666666666667,Bologna,Italy,84
24,2,Dele,Dele Alli,188,Alli,-FW-MC-ML-,Midfielder,1382,6.265000000000001,Tottenham,England,76
25,4,Nicolas,Nicolas Pépé,183,Pépé,-AMR-FW-,Forward,1383,6.262499999999999,Arsenal,England,73
36,6,Jérémy,Jérémy Morel,172,Morel,-DC-DL-,Defender,1384,6.261666666666667,Lorient,France,71
28,3,Cristiano,Cristiano Biraghi,185,Biraghi,-DL-ML-,Defender,1385,6.260000000000001,Fiorentina,Italy,78
30,3,Kevin,Kevin Long,188,Long,-DC-,Defender,1386,6.260000000000001,Burnley,England,83
21,3,Vicente,Vicente Esquerdo,182,Esquerdo,,Midfielder,1387,6.260000000000001,Valencia,Spain,75
17,1,Alkhaly Momo,Alkhaly Momo Cissé,178,Cissé,,Midfielder,1388,6.26,VfB Stuttgart,Germany,64
24,1,Christian,Christian Oliva,178,Oliva,,Midfielder,1389,6.26,Cagliari,Italy,77
28,2,Jacopo,Jacopo Sala,181,Sala,-DL-DR-MC-MR-,Defender,1390,6.26,Spezia,Italy,75
27,1,Mattia,Mattia De Sciglio,182,De Sciglio,-DL-DR-ML-MR-,Defender,1391,6.26,Juventus,Italy,78
27,2,Omar,Omar Mascarell,181,Mascarell,-DMC-,Midfielder,1392,6.26,Schalke 04,Germany,76
31,2,Romain,Romain Amalfitano,175,Amalfitano,-MC-MR-,Midfielder,1393,6.26,Dijon,France,71
20,2,Vitor,Vitinha,172,Machado Ferreira,,Midfielder,1394,6.26,Wolverhampton Wanderers,England,64
26,5,Thomas,Thomas Foket,177,Foket,-DR-MR-,Defender,1395,6.258,Reims,France,72
25,3,Franklin,Franklin Wadja,185,Wadja,,Midfielder,1396,6.256666666666667,Lorient,France,83
22,2,Mehdi,Mehdi Léris,186,Léris,-MC-MR-,Midfielder,1397,6.255,Sampdoria,Italy,78
28,3,Simeon Tochukwu,Simy,198,Nwankwo,-FW-,Forward,1398,6.253333333333334,Crotone,Italy,84
28,3,Juan Cruz,Juan Cruz,180,Álvaro Armado,,Defender,1399,6.253333333333333,Osasuna,Spain,79
29,4,Kyle,Kyle Bartley,185,Bartley,-DC-,Defender,1400,6.2525,West Bromwich Albion,England,70
34,4,Augusto,Augusto Fernández,177,Fernández,-MC-MR-,Midfielder,1401,6.25,Cadiz,Spain,73
26,3,Ben,Ben Osborn,176,Osborn,-DL-MC-ML-MR-,Midfielder,1402,6.25,Sheffield United,England,75
22,1,Keinan,Keinan Davis,191,Davis,-FW-,Forward,1403,6.25,Aston Villa,England,68
29,1,Martín,Martín Montoya,175,Montoya,-DL-DR-MR-,Defender,1404,6.25,Real Betis,Spain,73
27,1,Nico,Nico Schulz,181,Schulz,-DL-ML-,Defender,1405,6.25,Borussia Dortmund,Germany,83
29,3,Pascal,Pascal Groß,181,Groß,-FW-MC-MR-,Midfielder,1406,6.25,Brighton,England,78
27,1,Ryder,Ryder,182,Matos Santos,-AMC-AML-AMR-FW-,Forward,1407,6.25,Udinese,Italy,79
24,1,Thomas,Thomas Lemar,171,Lemar,-AMC-AML-AMR-,Midfielder,1408,6.25,Atletico Madrid,Spain,63
34,2,Yuto,Yuto Nagatomo,170,Nagatomo,-DL-DR-ML-MR-,Defender,1409,6.25,Marseille,France,68
27,4,Nemanja,Nemanja Radoja,186,Radoja,-DMC-,Midfielder,1410,6.2475000000000005,Levante,Spain,77
30,4,David,David Timor,185,Timor,-DC-MC-,Midfielder,1411,6.2475,Getafe,Spain,80
29,3,Dedryck,Dedryck Boyata,188,Boyata,-DC-,Defender,1412,6.246666666666667,Hertha Berlin,Germany,84
23,3,Donny,Donny van de Beek,184,van de Beek,-MC-,Midfielder,1413,6.246666666666666,Manchester United,England,74
20,3,Ferran,Ferran Torres,184,Torres,-AMR-,Forward,1414,6.246666666666666,Manchester City,England,77
24,2,Aitor,Aitor Ruibal,176,Ruibal,-MR-,Forward,1415,6.245,Real Betis,Spain,74
26,2,Jean Eudes,Jean Eudes Aholou,186,Aholou,-DMC-,Midfielder,1416,6.245,Monaco,France,71
28,6,Pablo,Pablo Sarabia,174,Sarabia,-DL-FW-MC-ML-MR-,Midfielder,1417,6.245,Paris Saint-Germain,France,70
31,2,Marco,Marco Höger,182,Höger,-DC-DR-MC-,Midfielder,1418,6.244999999999999,FC Koln,Germany,83
26,5,Tony,Tony Mauricio,169,Mauricio,,Midfielder,1419,6.244,Lens,France,67
22,3,Alexis,Alexis Claude Maurice,174,Claude Maurice,-AMC-AML-,Forward,1420,6.243333333333333,Nice,France,62
35,6,Jimmy,Jimmy Briand,181,Briand,-FW-ML-MR-,Forward,1421,6.243333333333333,Bordeaux,France,84
27,5,Pablo,Pablo Hervías,174,Hervías,-AMR-,Midfielder,1422,6.242,Real Valladolid,Spain,67
30,1,Bruno,Bruno Peres,178,da Silva Peres,-DL-DR-ML-MR-,Defender,1423,6.24,Roma,Italy,72
23,1,Jacopo,Jacopo Segre,185,Segre,,Midfielder,1424,6.24,Torino,Italy,0
21,1,Nicolas,Nicolas Cozza,178,Cozza,-DC-,Defender,1425,6.24,Montpellier,France,72
28,1,Riccardo,Riccardo Saponara,184,Saponara,-AMC-,Midfielder,1426,6.24,Fiorentina,Italy,73
25,1,Seko,Seko Fofana,183,Fofana,-MC-,Midfielder,1427,6.24,Lens,France,74
26,4,David,Jason,178,Remeseiro Salgueiro,-MR-,Midfielder,1428,6.239999999999999,Valencia,Spain,65
24,3,Julian,Julian Brandt,185,Brandt,-FW-MC-ML-MR-,Midfielder,1429,6.239999999999999,Borussia Dortmund,Germany,83
35,4,Lukasz,Lukasz Fabianski,190,Fabianski,-GK-,Goalkeeper,1430,6.2375,West Ham,England,83
27,3,Ayoze,Ayoze Pérez,178,Pérez,-AMC-AML-AMR-FW-,Forward,1431,6.236666666666667,Leicester,England,72
35,2,Borja,Borja Valero,175,Valero,-MC-ML-,Midfielder,1432,6.235,Fiorentina,Italy,73
28,4,Cristian,Cristian Battocchio,169,Battocchio,-DMC-,Midfielder,1433,6.235,Brest,France,64
22,4,Jon,Jon Morcillo,183,Morcillo,,Midfielder,1434,6.235,Athletic Bilbao,Spain,72
29,3,Marcos,Marcos Alonso,188,Alonso,-DC-DL-ML-,Defender,1435,6.233333333333334,Chelsea,England,84
